2017-08-18 12:07:55 INFO  TestBase:103 - Browser Name Retrieved as :chrome
2017-08-18 12:08:00 INFO  TestBase:228 - Value of WebDriver in TestBase ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)
2017-08-18 12:08:12 INFO  CreateNewAccountUIActions:109 - Clicked On Sign In Button From Home Page @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: a.login]
2017-08-18 12:08:14 INFO  CreateNewAccountUIActions:98 - Entered Email ID for Creating New Account @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#email_create]
2017-08-18 12:08:14 INFO  CreateNewAccountUIActions:102 - Clicked On Submit Button To Create New Account @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: button#SubmitCreate]
2017-08-18 12:08:15 INFO  CreateNewAccountUIActions:22 - Clicked on Title @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#id_gender1]
2017-08-18 12:08:16 INFO  CreateNewAccountUIActions:26 - Entered First Name @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#customer_firstname]
2017-08-18 12:08:16 INFO  CreateNewAccountUIActions:29 - Entered Last Name @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#customer_lastname]
2017-08-18 12:08:16 INFO  CreateNewAccountUIActions:33 - Entered Password @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#passwd]
2017-08-18 12:08:16 INFO  CreateNewAccountUIActions:36 - Day Selected @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: select#days]
2017-08-18 12:08:16 INFO  CreateNewAccountUIActions:41 - Month Selected @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: select#months]
2017-08-18 12:08:16 INFO  CreateNewAccountUIActions:46 - Year Selected @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: select#years]
2017-08-18 12:08:17 INFO  CreateNewAccountUIActions:49 - Entered Company Name @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#company]
2017-08-18 12:08:17 INFO  CreateNewAccountUIActions:52 - Entered Address Line 1 @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#address1]
2017-08-18 12:08:18 INFO  CreateNewAccountUIActions:56 - Entered Addres Line 2 @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#address2]
2017-08-18 12:08:18 INFO  CreateNewAccountUIActions:59 - Entered City @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#city]
2017-08-18 12:08:18 INFO  CreateNewAccountUIActions:63 - Selected State @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: select#id_state]
2017-08-18 12:08:18 INFO  CreateNewAccountUIActions:67 - Entered Zip Code @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#postcode]
2017-08-18 12:08:18 INFO  CreateNewAccountUIActions:71 - Selected Country @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: select#id_country]
2017-08-18 12:08:18 INFO  CreateNewAccountUIActions:74 - Entered Additioanl Information @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: textarea#other]
2017-08-18 12:08:19 INFO  CreateNewAccountUIActions:77 - Entered Home Phone @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#phone]
2017-08-18 12:08:19 INFO  CreateNewAccountUIActions:80 - Entered Mobile Phone @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#phone_mobile]
2017-08-18 12:08:19 INFO  CreateNewAccountUIActions:83 - Entered Address Alias @:[[ChromeDriver: chrome on XP (5b8c56f239830b3df82bfcb87f34bff1)] -> css selector: input#alias]
2017-08-18 12:08:23 INFO  CreateNewAccountUIActions:92 - Clicked on Register Button To Create New Account
2017-08-18 12:08:23 INFO  TestCase01:94 - Welcome Message Verified Successfully as :Welcome to your account. Here you can manage all of your personal information and orders. @:MyAccountPageObjects.getWelcomeMessage(driver)
2017-08-18 12:08:23 INFO  TestCase01:95 - User was Able to Create Account Successfully @:testCase01_VerifyUserIsAbleToCreateAnAccountHappyPath
2017-08-18 12:08:23 INFO  TestCase01:45 - =========== Execution Finished for Test Case01 =============
